design_name,true_area_1,pred_area_1,error_1,abs_error_1,true_area_2,pred_area_2,error_2,abs_error_2,true_area_3,pred_area_3,error_3,abs_error_3,true_area_4,pred_area_4,error_4,abs_error_4,true_area_5,pred_area_5,error_5,abs_error_5,true_area_6,pred_area_6,error_6,abs_error_6,true_area_7,pred_area_7,error_7,abs_error_7,true_area_8,pred_area_8,error_8,abs_error_8,true_area_9,pred_area_9,error_9,abs_error_9,true_area_10,pred_area_10,error_10,abs_error_10,true_area_11,pred_area_11,error_11,abs_error_11,true_area_12,pred_area_12,error_12,abs_error_12,true_area_13,pred_area_13,error_13,abs_error_13,true_area_14,pred_area_14,error_14,abs_error_14,true_area_15,pred_area_15,error_15,abs_error_15,true_area_16,pred_area_16,error_16,abs_error_16,true_area_17,pred_area_17,error_17,abs_error_17,true_area_18,pred_area_18,error_18,abs_error_18,true_area_19,pred_area_19,error_19,abs_error_19,true_area_20,pred_area_20,error_20,abs_error_20,mean_abs_error
sin,1.9627031,1.8321953,0.13050783,0.13050783,1.9490399,1.8180032,0.13103676,0.13103676,1.947932,1.810274,0.137658,0.137658,1.9139587,1.8048873,0.109071374,0.109071374,1.91322,1.8021382,0.11108184,0.11108184,1.8862629,1.8008109,0.08545196,0.08545196,1.8851551,1.8003676,0.08478749,0.08478749,1.8818316,1.8011397,0.08069193,0.08069193,1.8703841,1.8011653,0.069218755,0.069218755,1.8692762,1.8012614,0.06801474,0.06801474,1.868907,1.7998925,0.06901443,0.06901443,1.8637371,1.8000175,0.06371963,0.06371963,1.8611522,1.8004818,0.060670376,0.060670376,1.8589364,1.7992194,0.05971706,0.05971706,1.8578286,1.7990403,0.0587883,0.0587883,1.8574594,1.798675,0.058784485,0.058784485,1.8559823,1.7969383,0.059044003,0.059044003,1.8559823,1.7962114,0.05977094,0.05977094,1.8548745,1.796317,0.05855751,0.05855751,1.8548745,1.7974238,0.057450652,0.057450652,0.0806519
sin,1.9870753,1.8331822,0.15389311,0.15389311,1.9560561,1.8195639,0.13649225,0.13649225,1.9375923,1.8104204,0.12717187,0.12717187,1.8966026,1.804924,0.09167862,0.09167862,1.890325,1.8027172,0.08760774,0.08760774,1.8855244,1.8007039,0.08482051,0.08482051,1.883678,1.8003323,0.08334565,0.08334565,1.8833088,1.7995458,0.083763,0.083763,1.8833088,1.7992893,0.08401942,0.08401942,1.8833088,1.7994434,0.083865404,0.083865404,1.8733382,1.7991772,0.07416105,0.07416105,1.8685377,1.7999587,0.06857896,0.06857896,1.86226,1.7992436,0.063016415,0.063016415,1.8604136,1.7991639,0.061249614,0.061249614,1.8593057,1.799025,0.06028068,0.06028068,1.8574594,1.7979429,0.05951655,0.05951655,1.8559823,1.7969493,0.059033036,0.059033036,1.855613,1.7965548,0.05905819,0.05905819,1.8552437,1.7958602,0.05938351,0.05938351,1.8548745,1.7973745,0.057500005,0.057500005,0.08192178
sin,1.9649187,1.8335692,0.13134956,0.13134956,1.9560561,1.8195679,0.1364882,0.1364882,1.9542098,1.810149,0.14406085,0.14406085,1.9460857,1.8044407,0.14164495,0.14164495,1.8884786,1.8011383,0.087340355,0.087340355,1.8833088,1.7996719,0.08363688,0.08363688,1.8774003,1.7988193,0.078580976,0.078580976,1.8762925,1.7984793,0.07781315,0.07781315,1.8762925,1.7985221,0.07777035,0.07777035,1.8666912,1.7988777,0.067813516,0.067813516,1.866322,1.798663,0.06765902,0.06765902,1.8615214,1.7994525,0.06206882,0.06206882,1.8607829,1.7994645,0.061318398,0.061318398,1.8607829,1.7989836,0.061799288,0.061799288,1.8607829,1.7983154,0.062467456,0.062467456,1.8607829,1.797806,0.06297684,0.06297684,1.8600444,1.7966641,0.06338024,0.06338024,1.8600444,1.7961707,0.06387365,0.06387365,1.8600444,1.7947586,0.0652858,0.0652858,1.8593057,1.7962154,0.063090324,0.063090324,0.08302093
sin,1.9268833,1.8325329,0.09435046,0.09435046,1.9217135,1.8180285,0.10368502,0.10368502,1.9128509,1.8092154,0.10363543,0.10363543,1.883678,1.8048873,0.078790665,0.078790665,1.8792467,1.8025621,0.076684594,0.076684594,1.8781389,1.8005643,0.07757461,0.07757461,1.8733382,1.7987853,0.07455289,0.07455289,1.8648449,1.7986203,0.066224575,0.066224575,1.8648449,1.7990851,0.06575978,0.06575978,1.8648449,1.7989353,0.065909624,0.065909624,1.86226,1.7987651,0.06349492,0.06349492,1.8615214,1.7990018,0.06251955,0.06251955,1.8615214,1.7993076,0.06221378,0.06221378,1.8615214,1.7998341,0.06168723,0.06168723,1.8615214,1.7988585,0.06266284,0.06266284,1.8607829,1.7977545,0.063028336,0.063028336,1.8600444,1.7972707,0.062773705,0.062773705,1.8600444,1.7974508,0.06259358,0.06259358,1.8600444,1.7964853,0.063559055,0.063559055,1.8600444,1.7976274,0.06241691,0.06241691,0.07170588
sin,1.9870753,1.8344046,0.15267074,0.15267074,1.981167,1.8209386,0.16022837,0.16022837,1.978582,1.8122498,0.16633224,0.16633224,1.929099,1.8066056,0.122493386,0.122493386,1.9102659,1.8030027,0.10726321,0.10726321,1.9054652,1.8020114,0.103453875,0.103453875,1.9047267,1.80161,0.10311675,0.10311675,1.9043574,1.8014514,0.10290599,0.10290599,1.9021418,1.8015323,0.10060954,0.10060954,1.9006647,1.8009559,0.099708796,0.099708796,1.9002954,1.7994285,0.100866914,0.100866914,1.875554,1.7980602,0.07749379,0.07749379,1.8707533,1.7980528,0.0727005,0.0727005,1.8685377,1.7980896,0.07044804,0.07044804,1.866322,1.7986618,0.06766021,0.06766021,1.8655834,1.7979248,0.06765866,0.06765866,1.8563515,1.7975166,0.05883491,0.05883491,1.8559823,1.7967327,0.05924964,0.05924964,1.855613,1.7956432,0.059969783,0.059969783,1.855613,1.7972713,0.05834174,0.05834174,0.09560035
sin,1.9649187,1.83288,0.13203871,0.13203871,1.9471935,1.8179982,0.12919533,0.12919533,1.9427621,1.8100113,0.13275087,0.13275087,1.942393,1.8062234,0.13616955,0.13616955,1.9420236,1.803983,0.13804066,0.13804066,1.939808,1.8018748,0.13793325,0.13793325,1.9309454,1.8015337,0.1294117,0.1294117,1.9250369,1.8012505,0.12378645,0.12378645,1.8881093,1.8003247,0.08778465,0.08778465,1.8725997,1.8002119,0.072387815,0.072387815,1.8711226,1.79954,0.071582556,0.071582556,1.8703841,1.8000566,0.07032752,0.07032752,1.8652142,1.7993243,0.065889955,0.065889955,1.8626293,1.799473,0.06315625,0.06315625,1.8626293,1.7989964,0.063632846,0.063632846,1.8626293,1.7982366,0.064392686,0.064392686,1.8618907,1.7972164,0.06467426,0.06467426,1.8607829,1.7972658,0.06351709,0.06351709,1.8593057,1.7957846,0.06352115,0.06352115,1.8567208,1.7976967,0.059024096,0.059024096,0.09346087
sin,1.9708272,1.8326524,0.13817477,0.13817477,1.9627031,1.8188125,0.14389062,0.14389062,1.9627031,1.8104565,0.1522466,0.1522466,1.9582717,1.8057548,0.15251696,0.15251696,1.9150665,1.8023958,0.11267066,0.11267066,1.88774,1.8000697,0.087670326,0.087670326,1.8818316,1.799406,0.082425594,0.082425594,1.8818316,1.8002944,0.08153725,0.08153725,1.8792467,1.8000273,0.07921946,0.07921946,1.8781389,1.8003372,0.077801704,0.077801704,1.8781389,1.8001019,0.07803702,0.07803702,1.8781389,1.7995036,0.078635335,0.078635335,1.8781389,1.7999735,0.07816541,0.07816541,1.8781389,1.7993916,0.07874727,0.07874727,1.8781389,1.7989453,0.07919359,0.07919359,1.8781389,1.7985322,0.07960665,0.07960665,1.8781389,1.7973241,0.08081484,0.08081484,1.8781389,1.7960019,0.08213699,0.08213699,1.8737075,1.7949265,0.07878101,0.07878101,1.8681684,1.7965201,0.07164824,0.07164824,0.094696015
sin,1.9708272,1.8328558,0.1379714,0.1379714,1.9483013,1.8180289,0.13027239,0.13027239,1.901034,1.8089359,0.09209812,0.09209812,1.8977104,1.8040735,0.09363699,0.09363699,1.8925406,1.8012694,0.09127116,0.09127116,1.8822008,1.8004379,0.08176291,0.08176291,1.8785081,1.7992066,0.07930148,0.07930148,1.8774003,1.7991952,0.07820511,0.07820511,1.8674299,1.7993834,0.06804645,0.06804645,1.8644756,1.7988788,0.06559682,0.06559682,1.8615214,1.7994132,0.06210816,0.06210816,1.8570901,1.7992276,0.05786252,0.05786252,1.8563515,1.7998338,0.05651772,0.05651772,1.8563515,1.7998502,0.05650127,0.05650127,1.8537666,1.7989873,0.05477929,0.05477929,1.8537666,1.7986591,0.055107474,0.055107474,1.8537666,1.7979337,0.055832863,0.055832863,1.8537666,1.7977757,0.055990815,0.055990815,1.8537666,1.7972056,0.056560993,0.056560993,1.8537666,1.7994843,0.054282308,0.054282308,0.07418531
sin,1.9708272,1.8327899,0.13803732,0.13803732,1.9627031,1.8188065,0.14389658,0.14389658,1.9627031,1.8114352,0.15126789,0.15126789,1.915805,1.8060807,0.10972428,0.10972428,1.8873707,1.8026022,0.08476853,0.08476853,1.883678,1.8007978,0.08288014,0.08288014,1.8792467,1.8008715,0.07837522,0.07837522,1.8737075,1.8006778,0.07302976,0.07302976,1.8644756,1.7996039,0.06487167,0.06487167,1.8629985,1.7991743,0.06382418,0.06382418,1.8615214,1.7986524,0.06286895,0.06286895,1.8589364,1.7993523,0.05958414,0.05958414,1.8567208,1.7983851,0.058335662,0.058335662,1.8567208,1.798369,0.058351755,0.058351755,1.855613,1.7980378,0.057575226,0.057575226,1.8548745,1.7975183,0.05735624,0.05735624,1.8533974,1.7964917,0.056905627,0.056905627,1.853028,1.7962067,0.056821346,0.056821346,1.853028,1.7961631,0.056864977,0.056864977,1.853028,1.7988759,0.05415213,0.05415213,0.07847458
sin,1.9708272,1.8331125,0.13771474,0.13771474,1.9483013,1.8184123,0.12988901,0.12988901,1.9390694,1.8105323,0.12853706,0.12853706,1.9320532,1.8064724,0.12558079,0.12558079,1.8936485,1.8032815,0.09036696,0.09036696,1.8925406,1.8024696,0.09007096,0.09007096,1.8910636,1.8017912,0.08927238,0.08927238,1.8906943,1.8002194,0.090474844,0.090474844,1.8870015,1.7993926,0.08760893,0.08760893,1.8870015,1.7988306,0.088170886,0.088170886,1.8774003,1.7985047,0.07889557,0.07889557,1.8740768,1.7993866,0.07469022,0.07469022,1.8718611,1.7986175,0.07324362,0.07324362,1.8585672,1.7975991,0.06096816,0.06096816,1.8585672,1.7971061,0.06146109,0.06146109,1.8585672,1.7965031,0.06206417,0.06206417,1.8552437,1.7963794,0.058864236,0.058864236,1.8545052,1.7964343,0.058070898,0.058070898,1.8545052,1.7969486,0.05755663,0.05755663,1.853028,1.7988951,0.05413294,0.05413294,0.08488171
sin,1.9708272,1.83336,0.13746727,0.13746727,1.965288,1.8198197,0.14546835,0.14546835,1.9556868,1.8112041,0.14448273,0.14448273,1.9364845,1.8069378,0.12954664,0.12954664,1.9346381,1.8034228,0.13121533,0.13121533,1.9309454,1.8025367,0.12840867,0.12840867,1.9302068,1.8017471,0.12845969,0.12845969,1.9246676,1.8015485,0.123119116,0.123119116,1.9228213,1.8017296,0.12109172,0.12109172,1.9209749,1.8003912,0.12058365,0.12058365,1.9176514,1.8005812,0.1170702,0.1170702,1.9169128,1.8011073,0.11580551,0.11580551,1.9169128,1.8008264,0.116086364,0.116086364,1.9165436,1.7994218,0.117121816,0.117121816,1.8840473,1.7982746,0.08577263,0.08577263,1.8840473,1.797939,0.08610833,0.08610833,1.8840473,1.797247,0.08680022,0.08680022,1.8829395,1.7961992,0.086740255,0.086740255,1.8748153,1.7954236,0.07939172,0.07939172,1.8703841,1.7977077,0.07267642,0.07267642,0.11367084
sin,1.9627031,1.8331444,0.12955868,0.12955868,1.9512556,1.8194807,0.1317749,0.1317749,1.8999262,1.8106309,0.08929527,0.08929527,1.8980798,1.8066245,0.09145522,0.09145522,1.8940177,1.8032004,0.09081733,0.09081733,1.8929099,1.8008902,0.09201968,0.09201968,1.8906943,1.8004277,0.090266585,0.090266585,1.8862629,1.7997948,0.0864681,0.0864681,1.8855244,1.8003935,0.08513093,0.08513093,1.883678,1.8001175,0.08356047,0.08356047,1.8833088,1.8007334,0.08257532,0.08257532,1.8829395,1.8004198,0.08251965,0.08251965,1.8818316,1.8007021,0.08112955,0.08112955,1.881093,1.8002087,0.08088434,0.08088434,1.881093,1.799514,0.08157897,0.08157897,1.8807238,1.7991822,0.08154166,0.08154166,1.8807238,1.7992609,0.08146298,0.08146298,1.8807238,1.7978415,0.082882285,0.082882285,1.8803545,1.7976081,0.08274639,0.08274639,1.8803545,1.7983347,0.082019806,0.082019806,0.08948441
sin,1.9708272,1.833001,0.1378262,0.1378262,1.9483013,1.8182836,0.13001776,0.13001776,1.901034,1.8093154,0.091718554,0.091718554,1.8977104,1.805264,0.09244645,0.09244645,1.8873707,1.8024855,0.08488524,0.08488524,1.8788774,1.8012645,0.07761288,0.07761288,1.868907,1.800009,0.06889796,0.06889796,1.8685377,1.8001202,0.06841743,0.06841743,1.866322,1.799839,0.06648302,0.06648302,1.866322,1.80035,0.06597209,0.06597209,1.8629985,1.7994858,0.06351268,0.06351268,1.859675,1.7994292,0.06024587,0.06024587,1.8574594,1.7993209,0.05813849,0.05813849,1.8545052,1.7978117,0.056693435,0.056693435,1.8545052,1.7969978,0.057507396,0.057507396,1.8541359,1.7971463,0.05698955,0.05698955,1.853028,1.7979746,0.055053473,0.055053473,1.8522896,1.7969321,0.055357456,0.055357456,1.8519202,1.7962854,0.055634856,0.055634856,1.8519202,1.7985936,0.053326607,0.053326607,0.07283687
sin,1.9268833,1.8326967,0.09418666,0.09418666,1.8921714,1.8176382,0.074533224,0.074533224,1.8884786,1.808737,0.0797416,0.0797416,1.8844166,1.8037345,0.08068204,0.08068204,1.8740768,1.8018488,0.072228074,0.072228074,1.8740768,1.8009682,0.07310867,0.07310867,1.8733382,1.8012366,0.07210159,0.07210159,1.8733382,1.8012916,0.07204664,0.07204664,1.8677992,1.8014649,0.06633425,0.06633425,1.8607829,1.8005614,0.060221434,0.060221434,1.8604136,1.8003485,0.06006503,0.06006503,1.8585672,1.8009968,0.057570457,0.057570457,1.8581979,1.800988,0.05720997,0.05720997,1.8581979,1.7998477,0.058350205,0.058350205,1.8578286,1.799685,0.058143616,0.058143616,1.8574594,1.7989483,0.058511138,0.058511138,1.8570901,1.797542,0.05954814,0.05954814,1.8570901,1.7962979,0.060792208,0.060792208,1.8570901,1.79563,0.061460137,0.061460137,1.8570901,1.798137,0.058953166,0.058953166,0.06678941
sin,1.9708272,1.8328278,0.13799942,0.13799942,1.9483013,1.8175399,0.13076138,0.13076138,1.9390694,1.8089839,0.13008547,0.13008547,1.9364845,1.8050466,0.1314379,0.1314379,1.9364845,1.802458,0.13402641,0.13402641,1.9364845,1.8015797,0.13490474,0.13490474,1.9364845,1.8005316,0.13595283,0.13595283,1.9095273,1.8000668,0.10946047,0.10946047,1.8866322,1.7993329,0.08729935,0.08729935,1.8855244,1.7990706,0.086453795,0.086453795,1.8822008,1.7998427,0.08235812,0.08235812,1.8751847,1.7997178,0.07546687,0.07546687,1.8751847,1.8005003,0.07468438,0.07468438,1.8700148,1.7999169,0.07009792,0.07009792,1.8685377,1.7987608,0.06977689,0.06977689,1.859675,1.7973989,0.062276125,0.062276125,1.8578286,1.7964898,0.061338782,0.061338782,1.8574594,1.7959179,0.061541557,0.061541557,1.8567208,1.7964376,0.060283184,0.060283184,1.855613,1.7975132,0.058099747,0.058099747,0.09471527
sin,1.9649187,1.8337184,0.13120031,0.13120031,1.9471935,1.8191432,0.12805033,0.12805033,1.9471935,1.8109107,0.1362828,0.1362828,1.9416543,1.80631,0.13534427,0.13534427,1.9161743,1.8026801,0.11349416,0.11349416,1.8866322,1.8003544,0.08627784,0.08627784,1.8785081,1.7998395,0.078668594,0.078668594,1.8785081,1.799487,0.079021096,0.079021096,1.866322,1.7990837,0.06723833,0.06723833,1.8637371,1.7985839,0.06515324,0.06515324,1.8637371,1.7986053,0.06513178,0.06513178,1.8626293,1.7985718,0.06405747,0.06405747,1.8611522,1.7981122,0.06304002,0.06304002,1.8600444,1.7978302,0.062214136,0.062214136,1.8589364,1.7975508,0.06138563,0.06138563,1.8581979,1.7980626,0.060135365,0.060135365,1.8563515,1.7970318,0.059319735,0.059319735,1.8559823,1.7959548,0.06002748,0.06002748,1.855613,1.7949945,0.06061852,0.06061852,1.8541359,1.7971888,0.056947112,0.056947112,0.08168041
