design_name,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,AND1,AND2,AND3,AND4,AND5,AND6,AND7,AND8,AND9,AND10,AND11,AND12,AND13,AND14,AND15,AND16,AND17,AND18,AND19,AND20,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20
simple_spi,resub,resub -z,rewrite -l,balance,rewrite -z,balance,rewrite,rewrite -z,resub,balance,refactor,rewrite -l,rewrite,rewrite -z,resub -z,rewrite -l,resub,refactor -z,resub -z,balance,888,887,828,828,826,826,825,824,823,823,821,821,821,821,821,819,819,818,816,816,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11
simple_spi,resub,rewrite -l,refactor -z,rewrite -l,rewrite,refactor -z,rewrite -z,resub,rewrite,resub -z,rewrite -l,refactor,resub,balance,resub,refactor,rewrite,refactor,rewrite,refactor,888,829,825,823,823,823,821,819,817,817,817,817,817,817,817,817,817,817,817,817,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,resub -z,rewrite -z,refactor,resub -z,rewrite,resub,rewrite -z,balance,rewrite -l,balance,resub -z,resub,rewrite -z,resub,rewrite -z,rewrite,refactor -z,rewrite -z,refactor -z,rewrite -z,888,828,827,824,821,821,821,821,821,821,820,820,820,820,820,820,817,808,808,807,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,refactor -z,balance,refactor,rewrite -z,resub -z,rewrite -z,rewrite,resub -z,balance,rewrite -z,resub -z,rewrite,rewrite -z,refactor,resub -z,rewrite -l,refactor -z,balance,rewrite -z,refactor,852,852,849,814,812,812,812,811,811,811,811,811,811,810,809,807,807,807,807,807,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,13,13,13,13
simple_spi,resub -z,rewrite,refactor -z,balance,refactor,rewrite,balance,rewrite,refactor,rewrite,balance,resub,rewrite -l,resub,rewrite,resub,refactor,balance,rewrite,rewrite -z,888,829,825,825,825,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,resub,refactor,rewrite -l,resub -z,rewrite -l,refactor,balance,refactor -z,resub -z,rewrite -z,resub,refactor,rewrite -z,rewrite,refactor -z,refactor,rewrite,resub,rewrite -z,resub -z,888,844,825,824,824,824,824,824,823,822,821,821,819,818,818,817,808,808,808,808,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,rewrite -l,refactor,balance,refactor,rewrite,rewrite -z,resub,balance,resub -z,refactor,rewrite -z,rewrite -l,balance,rewrite -z,rewrite -l,rewrite,resub -z,refactor -z,refactor,rewrite -l,834,826,826,826,824,822,818,818,818,818,817,814,814,814,812,812,812,811,811,810,10,10,10,10,10,10,10,10,10,10,10,13,13,13,15,15,15,15,15,15
simple_spi,resub -z,balance,rewrite,rewrite -z,refactor,refactor -z,rewrite -z,rewrite,refactor,resub -z,rewrite,refactor -z,resub,refactor -z,rewrite,resub,balance,resub -z,balance,resub -z,888,888,829,827,827,827,826,825,824,824,824,823,823,822,822,822,822,822,822,822,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,rewrite,rewrite -z,balance,refactor,refactor -z,rewrite,rewrite -l,balance,refactor -z,rewrite -l,refactor -z,refactor,rewrite -z,refactor -z,balance,refactor -z,rewrite -z,balance,resub,balance,834,830,830,827,826,822,816,816,816,816,816,816,814,814,814,814,813,813,811,811,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,14,14,14
simple_spi,balance,refactor,resub -z,rewrite -l,rewrite,refactor,rewrite -z,resub -z,rewrite,refactor,rewrite,resub -z,refactor -z,rewrite,balance,rewrite,resub -z,refactor -z,resub -z,balance,930,863,838,810,810,810,810,806,805,792,785,785,784,784,784,784,784,784,784,784,11,11,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
simple_spi,balance,refactor,rewrite -z,rewrite -l,rewrite -z,rewrite,refactor,rewrite,refactor -z,balance,refactor -z,rewrite -l,rewrite -z,rewrite,rewrite -l,balance,resub,refactor -z,rewrite -z,refactor,930,863,820,817,817,817,815,815,814,814,813,809,809,808,808,808,806,806,806,806,11,11,11,12,12,12,12,12,12,11,11,15,15,15,15,15,15,15,15,15
simple_spi,rewrite -l,refactor -z,resub -z,rewrite,refactor -z,rewrite,refactor -z,rewrite,resub -z,resub,rewrite -l,rewrite -z,refactor,rewrite,resub,refactor,resub,balance,refactor -z,rewrite,834,827,822,810,809,807,807,807,807,807,803,802,802,801,798,798,798,798,798,797,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14
simple_spi,refactor -z,rewrite -z,resub,balance,resub,balance,refactor,rewrite -z,refactor -z,refactor,refactor -z,rewrite -l,resub,rewrite -z,rewrite -l,balance,resub -z,rewrite,rewrite -z,rewrite -l,852,817,814,814,812,812,812,810,809,809,809,807,805,805,803,803,803,803,803,803,11,11,11,11,11,11,11,11,11,11,11,13,13,13,15,15,15,15,15,15
simple_spi,rewrite -z,resub,rewrite -l,resub -z,refactor,rewrite -l,balance,rewrite,refactor,balance,resub -z,rewrite,refactor -z,resub,rewrite,refactor -z,resub,rewrite -l,resub,rewrite -l,835,830,827,827,824,822,822,820,818,818,817,816,816,816,816,816,816,813,813,812,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,13,13,14
simple_spi,resub,refactor -z,refactor,rewrite -l,refactor,refactor -z,rewrite -z,rewrite,resub -z,rewrite,rewrite -z,rewrite -l,refactor -z,resub,rewrite,rewrite -l,rewrite,balance,refactor,rewrite -z,888,843,842,824,824,824,823,820,818,818,818,818,818,818,818,818,818,818,817,817,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,refactor,resub,balance,resub -z,rewrite,rewrite -z,resub -z,refactor -z,rewrite,rewrite -z,resub -z,rewrite,refactor -z,rewrite,rewrite -l,balance,resub -z,rewrite -l,balance,rewrite,863,838,838,834,812,812,811,810,810,810,809,809,808,808,805,805,805,804,804,804,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,14,14,15,15,15
simple_spi,resub,balance,resub,refactor -z,refactor,rewrite -l,refactor,balance,rewrite -z,refactor -z,balance,rewrite -z,refactor,resub -z,balance,refactor -z,rewrite -l,refactor,refactor -z,rewrite -l,888,888,887,841,840,824,824,824,823,823,823,821,821,818,818,818,818,817,817,817,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,refactor -z,resub,resub -z,resub,balance,resub,resub -z,rewrite -z,refactor -z,balance,refactor,refactor -z,resub -z,resub,rewrite -z,balance,resub -z,balance,rewrite,refactor -z,852,837,837,837,837,836,836,811,810,810,809,809,806,806,806,806,806,806,804,804,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
simple_spi,rewrite -z,refactor,resub -z,rewrite -z,resub,rewrite -z,refactor -z,refactor,refactor -z,rewrite,resub,refactor -z,balance,refactor,rewrite -l,refactor,resub -z,rewrite -z,rewrite,refactor,835,830,826,822,821,821,819,817,817,817,815,815,815,814,814,814,814,813,812,812,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
simple_spi,rewrite,rewrite -z,resub,resub -z,refactor -z,rewrite -z,rewrite -l,rewrite,rewrite -l,resub -z,rewrite -z,refactor,balance,rewrite,resub,balance,rewrite -l,refactor -z,rewrite -z,refactor,834,830,825,825,823,822,819,819,819,817,817,817,817,817,817,817,817,817,817,817,10,10,10,10,10,10,11,11,11,11,11,11,10,10,10,10,10,10,10,10
simple_spi,resub,rewrite -l,rewrite -z,refactor,rewrite -z,resub,balance,rewrite -z,resub -z,resub,balance,refactor,rewrite -l,balance,resub -z,refactor,resub -z,rewrite,rewrite -l,rewrite -z,888,829,827,827,825,825,825,824,823,823,823,822,819,819,819,819,819,819,819,819,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,rewrite -l,refactor -z,rewrite -z,refactor,resub -z,rewrite -z,balance,rewrite -l,balance,refactor,refactor -z,rewrite,refactor -z,rewrite -l,balance,rewrite -l,rewrite -z,refactor,rewrite -z,balance,834,827,811,811,807,805,805,801,801,800,800,799,799,799,799,799,799,799,796,796,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,14,14
simple_spi,rewrite,balance,resub,balance,resub -z,rewrite,rewrite -l,refactor,rewrite -l,rewrite,rewrite -z,refactor -z,refactor,resub -z,rewrite -z,rewrite -l,resub,refactor -z,resub -z,balance,834,834,828,828,827,826,823,819,816,816,814,813,813,812,811,809,809,809,808,808,10,10,10,10,10,10,13,13,15,15,15,15,15,15,15,15,15,15,15,14
simple_spi,rewrite -l,resub -z,rewrite -l,refactor -z,balance,rewrite -l,rewrite,rewrite -l,resub -z,resub,rewrite -z,rewrite,resub -z,balance,rewrite -z,balance,rewrite -l,resub -z,rewrite -l,balance,834,829,828,823,822,807,807,805,805,805,804,803,801,801,801,801,800,800,800,800,10,10,10,10,10,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14
simple_spi,rewrite -l,balance,refactor -z,rewrite,resub -z,rewrite,resub,refactor -z,rewrite -z,resub -z,rewrite,rewrite -l,rewrite,rewrite -z,resub,resub -z,refactor,rewrite,balance,refactor -z,834,834,827,815,813,811,811,811,810,807,806,805,805,805,805,805,805,805,805,805,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,10,10
simple_spi,balance,refactor,balance,refactor,rewrite -l,balance,rewrite -l,balance,refactor,resub,refactor,balance,rewrite -l,refactor,resub -z,refactor -z,rewrite,refactor -z,balance,rewrite,930,863,862,857,815,815,814,814,811,810,810,810,809,809,809,808,807,807,807,807,11,11,11,11,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15
simple_spi,balance,resub,refactor,rewrite -l,balance,rewrite -z,resub,balance,refactor,rewrite -l,resub,refactor,refactor -z,balance,refactor -z,rewrite,balance,rewrite,refactor -z,refactor,930,888,843,825,825,825,822,822,822,820,820,820,820,820,820,819,819,819,818,818,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,rewrite -z,rewrite -l,balance,resub -z,rewrite,balance,rewrite,balance,rewrite,refactor,refactor -z,rewrite -l,resub,refactor,balance,rewrite -l,resub -z,rewrite -z,balance,refactor -z,835,832,832,827,825,825,825,825,825,824,822,815,814,814,814,813,813,812,812,812,11,11,10,10,10,10,10,10,10,10,10,13,13,13,13,14,14,14,14,14
simple_spi,refactor,rewrite -z,refactor,rewrite -z,resub,rewrite,resub -z,balance,rewrite -l,refactor -z,resub -z,rewrite,balance,rewrite,balance,rewrite -z,balance,resub,refactor -z,balance,863,820,818,816,813,813,813,813,808,807,806,806,806,806,806,806,806,806,806,806,11,11,11,11,11,11,11,11,16,15,15,15,15,15,15,15,15,15,15,15
simple_spi,rewrite -l,rewrite -z,rewrite,refactor -z,resub,refactor,rewrite -z,resub -z,rewrite -l,refactor,rewrite -z,rewrite -l,resub -z,rewrite -z,balance,rewrite -z,rewrite -l,balance,rewrite,resub,834,830,828,824,822,822,821,818,816,816,816,814,813,813,813,813,811,811,811,811,10,10,10,10,10,10,10,10,11,11,11,11,11,11,10,10,12,12,12,12
simple_spi,rewrite -l,rewrite,rewrite -l,rewrite -z,rewrite -l,rewrite -z,balance,resub -z,rewrite -z,rewrite -l,rewrite -z,balance,resub,resub -z,rewrite -l,rewrite -z,balance,refactor -z,balance,refactor -z,834,833,833,829,828,828,828,825,825,825,825,825,823,823,823,823,823,821,820,819,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,balance,refactor -z,rewrite -l,rewrite -z,resub -z,balance,rewrite,rewrite -z,refactor -z,rewrite -l,resub,rewrite,resub,rewrite,rewrite -l,resub -z,balance,refactor -z,rewrite -z,resub,930,852,813,809,806,806,806,806,805,804,802,802,802,802,802,802,802,802,802,802,11,11,15,15,15,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15
simple_spi,resub,refactor -z,refactor,resub,resub -z,balance,rewrite -z,balance,resub -z,rewrite,refactor -z,rewrite,resub,refactor,rewrite -z,rewrite,refactor,balance,rewrite -l,resub -z,888,843,842,840,840,840,822,822,821,819,819,818,818,818,818,817,817,817,817,817,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
simple_spi,refactor,rewrite -z,balance,refactor,refactor -z,resub,refactor,balance,rewrite -z,resub,refactor -z,rewrite -l,resub,rewrite -l,refactor -z,rewrite -z,rewrite -l,resub,refactor -z,refactor,863,820,820,818,817,812,812,812,812,810,810,807,807,805,805,804,803,802,802,802,11,11,11,11,11,11,11,11,11,11,11,13,13,15,15,15,16,16,16,16
